age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
0,,214989,Some-college,10,Never-married,,Own-child,White,Female,0,2,1,United-States,<=50K
2,Private,195881,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,<=50K
0,Private,131473,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,0,Vietnam,<=50K
2,Private,149466,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,1,United-States,<=50K
0,Private,190418,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,1,Canada,<=50K
4,Local-gov,167889,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,2,Iran,<=50K
1,Private,186035,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,195805,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
4,Private,54800,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,<=50K
0,Private,100605,HS-grad,9,Never-married,Sales,Own-child,Other,Male,0,0,2,Puerto-Rico,<=50K
0,Private,253190,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,175696,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Private,278304,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
3,Private,93193,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,210844,Some-college,10,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,147340,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,206600,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,El-Salvador,<=50K
2,Private,127738,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,287927,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,<=50K
3,Private,54772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,>50K
2,Federal-gov,178470,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,62865,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,86860,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
4,Private,130684,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,97176,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
0,,280670,10th,6,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
0,Private,136306,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
1,Private,149531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,33887,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,172822,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,4,4,United-States,>50K
2,Private,131826,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,133328,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,164737,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Local-gov,99064,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,59460,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
3,Private,149784,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,,133278,12th,8,Separated,,Unmarried,Black,Female,0,0,3,United-States,<=50K
1,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Private,145284,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,177147,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,48093,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
2,Private,123572,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
2,Private,332401,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,193038,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
2,Federal-gov,106910,HS-grad,9,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
2,Self-emp-not-inc,609935,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,3,,<=50K
4,Self-emp-inc,272248,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Self-emp-not-inc,31095,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,207415,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,1,United-States,<=50K
3,Private,340588,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Mexico,<=50K
4,,42435,10th,6,Widowed,,Not-in-family,White,Male,0,0,0,United-States,<=50K
3,Private,290640,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,Germany,>50K
0,Private,247679,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,171598,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
1,Private,172694,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,29571,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,213421,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,276967,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,190650,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,2,Taiwan,<=50K
1,Private,216811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
3,Private,110563,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,297884,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,>50K
4,Private,139660,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
4,Private,229418,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,109133,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,3,2,United-States,>50K
3,Private,210424,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,1,0,2,United-States,<=50K
0,Private,521400,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,2,Mexico,<=50K
1,Private,190836,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
1,,202683,Bachelors,13,Never-married,,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,213081,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,Jamaica,<=50K
0,Private,225106,10th,6,Never-married,Other-service,Own-child,White,Female,0,2,0,United-States,<=50K
0,Private,78181,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
4,,337720,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,1,United-States,<=50K
0,State-gov,391257,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,134756,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,203943,12th,8,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,2,,<=50K
3,Self-emp-inc,172175,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
3,Local-gov,608184,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,>50K
1,Private,119164,Bachelors,13,Never-married,Other-service,Unmarried,White,Male,0,0,2,,<=50K
2,Self-emp-inc,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,State-gov,77146,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,54932,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,268145,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,104842,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,3,Haiti,<=50K
4,Local-gov,227332,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,212512,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,3,United-States,<=50K
0,State-gov,309055,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,32709,Some-college,10,Divorced,Sales,Not-in-family,White,Female,1,0,2,United-States,<=50K
1,Private,117963,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Local-gov,144940,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,<=50K
1,Private,335998,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,97168,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
2,,344572,HS-grad,9,Divorced,,Unmarried,White,Female,0,0,2,United-States,<=50K
3,State-gov,170165,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,118230,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,30271,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,154165,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,1,United-States,<=50K
2,Local-gov,145246,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,Private,280093,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,177199,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,258932,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,258037,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,,<=50K
1,Private,116677,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-inc,34218,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,200246,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
4,Federal-gov,316246,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,173411,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,200598,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,2,United-States,<=50K
1,Local-gov,199674,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,Private,400635,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,0,,<=50K
0,,175069,Bachelors,13,Never-married,,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,171705,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,3,United-States,<=50K
2,Self-emp-not-inc,315640,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,3,Iran,<=50K
4,Federal-gov,237317,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,2,0,2,United-States,>50K
2,State-gov,110426,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,0,2,,>50K
2,Private,327606,12th,8,Separated,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
3,Private,34845,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Local-gov,210029,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,381618,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,298449,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,4,3,United-States,>50K
1,State-gov,226789,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
4,,76860,HS-grad,9,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,0,United-States,<=50K
0,Private,29810,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,165106,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,1,3,,>50K
2,Private,34180,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,259109,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,Puerto-Rico,<=50K
4,Self-emp-not-inc,148690,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,4,0,0,United-States,>50K
4,Private,125019,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,3,0,3,United-States,>50K
2,Self-emp-inc,172538,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Self-emp-not-inc,410615,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2,3,United-States,>50K
1,Private,232782,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,195602,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,3,2,United-States,>50K
2,Local-gov,188291,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
4,Private,64544,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,>50K
1,Private,203776,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,186346,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,194772,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,95446,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
3,Self-emp-not-inc,257126,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,124924,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,164870,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Mexico,<=50K
1,Private,236861,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,2,2,United-States,<=50K
2,Private,220314,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,Mexico,<=50K
1,Private,183284,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
3,Private,109227,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,4,United-States,<=50K
1,Private,118551,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,196227,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,234037,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,174714,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,222835,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
3,Private,251786,1st-4th,2,Separated,Other-service,Not-in-family,White,Female,0,0,2,Mexico,<=50K
2,Local-gov,105896,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,31014,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
1,Private,406051,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,>50K
2,Local-gov,213019,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,168981,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,<=50K
0,Private,122348,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,139753,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,145220,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,2,Columbia,<=50K
0,Private,318002,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,116800,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Male,0,0,3,United-States,<=50K
0,State-gov,99199,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,0,United-States,<=50K
3,Private,162327,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,3,United-States,<=50K
1,Federal-gov,321990,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,3,Cuba,>50K
2,Private,225504,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,,263899,HS-grad,9,Never-married,,Own-child,Black,Male,0,0,0,England,<=50K
1,Private,204984,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,217568,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,0,0,2,United-States,<=50K
3,Private,48343,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2,2,United-States,>50K
0,,258026,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,0,United-States,<=50K
4,,211360,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,148995,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
0,Private,123901,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,2,United-States,<=50K
3,Local-gov,117496,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,0,1,United-States,>50K
0,Private,206506,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0,El-Salvador,<=50K
