f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,clase
0.0792173,0.0592936,-0.142836,0.0608693,0.059993,0.0596403,0.0560902,0.0582171,0.0597288,0.0599913,0.0629126,1.99876,0.0631733,0.0579722,0.051289,-0.355424,0.0564987,0.0136429,0.0600176,-0.00268674,0.0734892,0.0600634,-0.318869,0.0531894,0.0589578,0.0724919,0.239295,0.0654946,0.060728,0.0647857,0.102733,0.0557519,0.0622257,-1.90431,0.0593228,0.0594813,0.0450138,0.0617649,0.0661631,0.0602104,0.77545,-0.302701,0.0395594,0.0458985,0.0599418,0.0600068,0.0708557,0.108327,0.0904768,0.0598238,1
0.067787,0.0811616,-0.145552,0.0608734,0.0598929,0.0574054,0.0527756,0.0583433,0.0586301,0.0601456,0.0578181,0.493548,0.061134,0.0587175,0.043933,-0.920874,0.0543761,-0.270521,0.0593644,-0.00269062,0.0569447,0.0602983,-0.352104,0.0339123,0.0604021,0.0629279,0.403789,0.0603235,0.0593072,0.0653515,0.118792,0.0593659,0.0715969,-0.652207,0.0590616,0.0592319,0.0566165,0.074126,0.0638976,0.0608977,0.166372,0.328038,0.04861,0.0369155,0.0599865,0.0622784,0.0629002,0.112285,0.0800473,0.0608048,1
0.0677063,0.0490745,-0.547751,0.0615909,0.0599376,0.0625764,0.0515827,0.058977,0.0567666,0.0589403,0.0550771,-0.800488,0.0541338,0.0561438,0.051216,-0.492369,0.0563436,-0.277556,0.059424,-0.00269487,0.0705446,0.0602387,-0.389403,0.0473244,0.0606761,0.0718814,0.278084,0.066535,0.0604925,0.0689335,0.0861739,0.0613085,0.0525747,0.569729,0.0590581,0.0581157,0.042474,0.0515063,0.0628238,0.0602617,0.550759,-0.257814,0.0403711,0.000974506,0.0599418,0.0613513,0.0684068,0.140079,0.0913483,0.0615514,1
0.0408032,0.0624126,0.477479,0.0602681,0.0599376,0.0585563,0.0678026,0.061046,0.05537,0.0608334,0.0562897,-0.994668,0.0638397,0.0562687,0.0597775,-0.43119,0.0586888,-0.218378,0.0606594,-0.00268191,0.0771691,0.0609856,-0.274891,0.0682866,0.0601133,0.0819202,-0.256213,0.0579137,0.0605552,0.0564596,0.015212,0.0574792,0.0583324,0.571595,0.0607035,0.0599873,0.052495,0.0662284,0.0613694,0.0594571,-0.411382,0.240618,0.0594977,0.00564944,0.0599418,0.0587335,0.0683965,0.0309511,0.030339,0.0596366,1
0.0656236,0.0590943,0.131712,0.0598186,0.0599376,0.0592133,0.0533451,0.0607507,0.0574218,0.0588399,0.0542652,-0.238824,0.0541991,0.0588745,0.0613348,-0.154407,0.0576861,0.112753,0.0596437,-0.00267646,0.0646948,0.0613954,-0.0049854,0.041366,0.0595744,0.0603392,0.64565,0.0578215,0.0600718,0.0579412,0.0665836,0.0601255,0.0500574,0.894552,0.0607354,0.0593345,0.0608102,0.0502034,0.0562469,0.0604066,-0.344918,0.343629,0.0762706,0.0556153,0.0599418,0.0604299,0.0700093,0.0477535,0.0543729,0.0602083,1
0.052772,0.0539159,1.66168,0.0584624,0.0602489,0.0574054,0.0664974,0.0610559,0.0597503,0.0601736,0.070224,-1.20204,0.0689487,0.0654278,0.0641759,-0.110679,0.0595718,-0.0848711,0.059999,-0.00267655,0.00124382,0.0603201,0.882074,0.0483145,0.060898,0.0669028,-0.844595,0.0595372,0.0597446,0.0627208,0.029579,0.0694699,0.0528982,0.574624,0.0618835,0.061006,0.0524695,0.0717254,0.0571974,0.0608821,-0.211698,-0.0712695,0.0697593,0.0464924,0.0601597,0.0604049,0.048079,0.0398827,0.0429854,0.0599347,1
0.0731466,0.0756942,0.0759701,0.0602184,0.0600187,0.0574054,0.0517089,0.0592376,0.0611912,0.0589805,0.0578682,0.30995,0.0680628,0.061412,0.0452886,-0.780088,0.0549278,-0.128913,0.0591399,-0.00268384,0.0495942,0.0587896,-0.246507,0.0277135,0.0591604,0.046492,0.538484,0.0621824,0.05948,0.0614886,0.104753,0.056188,0.0719966,-0.474847,0.0594583,0.0588805,0.0473733,0.0803804,0.0660178,0.0615665,0.498123,0.168746,0.0459976,0.0699622,0.0599418,0.062446,0.0505378,0.0917134,0.0651147,0.0601682,1
0.0719332,0.0526887,-0.386651,0.0599184,0.0601363,0.0599662,0.0604587,0.0598394,0.0609512,0.0606954,0.0616156,0.121339,0.0517329,0.0632082,0.0580388,-0.0249243,0.0587262,-0.239893,0.0601552,-0.00268794,0.0665355,0.0604489,-0.098568,0.0695302,0.060669,0.076385,0.382043,0.0653986,0.0597435,0.0679224,0.0968614,0.0639256,0.0507846,-0.333521,0.059943,0.0605154,0.0471474,0.0486724,0.0589575,0.0600404,0.230293,0.459551,0.0545647,0.0492318,0.0599418,0.0592654,0.0707279,0.0673352,0.0635119,0.0601732,1
0.052615,0.0574122,-0.135446,0.0607265,0.0600555,0.0599108,0.0577329,0.0603476,0.0588409,0.0599304,0.059722,0.656982,0.0686169,0.058597,0.0552434,-0.144579,0.0587866,-0.179621,0.0599731,-0.00268915,0.0773016,0.0597994,-0.290308,0.0521477,0.0607705,0.0726819,0.0506707,0.0599997,0.060747,0.0639137,0.0480026,0.053209,0.0546486,-1.00901,0.0599641,0.059408,0.0606841,0.0568962,0.0623663,0.059696,0.377486,0.0414015,0.0402219,0.0501652,0.0599418,0.0592683,0.0635726,0.0462285,0.0475923,0.0605735,1
0.0943996,0.0538887,0.0976475,0.0584894,0.0617468,0.0590173,0.0538209,0.0600043,0.0748424,0.0590169,0.0902725,0.228825,0.0648543,0.0675512,0.0552222,0.367502,0.0576015,0.0746105,0.0588906,-0.00269584,-0.0663704,0.0615197,0.281948,0.0372403,0.0597888,-0.105768,0.854289,0.0671419,0.060855,0.0583434,0.146673,0.0518488,0.0593938,-0.482155,0.0595127,0.0586763,0.0473634,0.0656229,0.0686593,0.0607186,0.268227,-0.878933,0.0399775,0.501589,0.0610756,0.0624511,0.0292287,0.0613105,0.0844422,0.0589511,1
0.071325,0.0433717,2.41083,0.0619909,0.060115,0.0579139,0.0562142,0.0605395,0.0588272,0.0598878,0.0569507,1.30961,0.0528441,0.0586277,0.0721188,1.71576,0.0628741,2.99507,0.0598865,-0.00268953,0.0607954,0.0607907,0.158424,0.0401642,0.0578722,0.0787565,1.36035,0.0648362,0.0613347,0.0663239,0.116685,0.0498312,0.0754712,-2.32489,0.0594208,0.0588345,0.0425536,0.0753879,0.0689178,0.0599299,1.13261,-0.717159,0.0341083,0.015973,0.0599418,0.0616547,0.059127,0.0686589,0.0790053,0.0588711,1
0.0831634,0.0704456,-0.0958572,0.0623167,0.0599376,0.0594978,0.0529911,0.0603656,0.059756,0.0602245,0.0581319,-0.826322,0.0557471,0.0616527,0.0546912,-0.608905,0.0559875,0.0116371,0.0592606,-0.00268459,0.0460345,0.0600746,-0.444844,0.044947,0.060651,0.0306594,0.425322,0.0562816,0.0603199,0.0503062,0.0414178,0.0533936,0.0579885,0.766165,0.0605852,0.0589295,0.0719479,0.0698308,0.0649538,0.0601736,-0.0556569,-0.376465,0.0597317,0.11175,0.0599418,0.0611747,0.0600552,0.0624155,0.078227,0.05948,1
0.0799877,0.0466456,0.199295,0.061186,0.0600221,0.0596932,0.0566358,0.0586721,0.0587496,0.0600195,0.0564347,1.16455,0.0637078,0.0609098,0.0530466,0.0602408,0.0580781,-0.0713542,0.0593294,-0.0026868,0.0574577,0.0600279,0.0773346,0.0388651,0.0596422,0.05412,0.853251,0.0640275,0.0596557,0.0616914,0.119573,0.0555681,0.0645112,-0.757753,0.0599018,0.059617,0.0509708,0.0696736,0.0604317,0.0605684,0.754257,0.105042,0.0473964,0.0418894,0.0599418,0.0617201,0.0613819,0.122862,0.0538965,0.0593777,1
0.0509501,0.0461761,0.0825769,0.0607822,0.0600129,0.0606349,0.0573738,0.0596398,0.0574496,0.0596,0.0579559,0.797049,0.0685897,0.0591062,0.0567373,0.469688,0.0620235,-0.11808,0.0600336,-0.00268258,0.0645381,0.0603563,0.100495,0.0671528,0.0602911,0.0722764,0.581815,0.0602718,0.0608003,0.0670292,0.0606095,0.0620271,0.0587866,-1.15714,0.0596239,0.0596913,0.052274,0.059086,0.0624209,0.0601168,0.696456,-0.299541,0.0434333,0.00869852,0.0599418,0.0597401,0.064862,0.072178,0.044195,0.0607181,1
0.0763151,0.0579842,0.184383,0.0588668,0.0604648,0.0574054,0.0535026,0.0600421,0.063003,0.0589612,0.0750882,-0.415726,0.0683861,0.0694223,0.0584504,-0.245946,0.058852,-0.179379,0.0595176,-0.00267756,0.0154511,0.0599591,0.0375509,0.0509208,0.0607324,0.050288,-0.965821,0.0591485,0.0592517,0.0630604,0.033256,0.0653397,0.068982,-0.107544,0.0604318,0.0608055,0.055718,0.070265,0.0627206,0.0603879,0.309432,0.0951347,0.0458812,0.0499976,0.060438,0.0602496,0.0479354,0.0498732,0.036564,0.0597925,1
0.031363,0.0657905,-0.0832661,0.0596167,0.0601249,0.0599626,0.0576024,0.0606874,0.0631654,0.0600459,0.0636937,0.700386,0.0647512,0.0631844,0.0570162,-0.470433,0.0575346,-0.163781,0.0602922,-0.00267933,0.0602129,0.0598046,-0.479504,0.0811489,0.0603507,0.0640938,-0.921847,0.0558907,0.0600835,0.0419422,0.0380953,0.063305,0.0551696,0.26308,0.0614043,0.0616746,0.0687808,0.0582989,0.0519913,0.0596007,-0.507396,-0.185589,0.0990383,0.105954,0.0599418,0.0591041,0.0662356,0.0318901,0.0642458,0.0600377,1
0.0560394,0.0593173,0.900823,0.0583747,0.060285,0.0574054,0.0698319,0.061244,0.0600843,0.0612052,0.0629175,-1.20368,0.0681214,0.0597266,0.0628639,-0.341016,0.0585743,-0.199057,0.0598179,-0.00266664,0.059173,0.0610729,0.123922,0.0434223,0.0608642,0.0630373,-0.445714,0.0574528,0.0601618,0.0567135,0.0367737,0.0652008,0.0529628,1.02008,0.0614944,0.0594335,0.0736856,0.0677803,0.0550909,0.0603807,-0.597361,0.348584,0.117633,0.0398666,0.0599418,0.0606447,0.0663673,0.0355954,0.0505595,0.0597457,1
0.0486525,0.0448963,-0.308856,0.0600859,0.0600366,0.0633061,0.0632158,0.0613926,0.0549107,0.060061,0.0550733,-0.467744,0.0643644,0.0560359,0.0735899,1.14365,0.0675546,-0.0821285,0.0595117,-0.00268604,0.0803452,0.0612329,0.636515,0.0751982,0.0609133,0.0785109,0.0134591,0.0602798,0.0605578,0.0690084,0.0398844,0.064379,0.047719,0.46707,0.0602789,0.0596269,0.0499704,0.0365563,0.0670565,0.0597443,0.454811,0.582969,0.0454813,0.00162058,0.0599616,0.0592708,0.0659335,0.0497694,0.0386476,0.0603018,1
0.0877143,0.0855508,-0.203547,0.0606478,0.0602072,0.0599593,0.0535884,0.0594338,0.0626886,0.0608041,0.0564407,-0.859116,0.0685609,0.0660368,0.054915,-0.62696,0.0547974,0.0114208,0.0588454,-0.0026994,0.030912,0.0596263,-0.370593,0.0397084,0.0593749,-0.0157461,0.0127637,0.0612856,0.0612681,0.0457454,0.103654,0.0535952,0.0725421,0.805805,0.058927,0.0591844,0.060653,0.0755189,0.0566381,0.0602709,-0.0592463,-0.712222,0.0579302,0.204367,0.060535,0.0621161,0.0489396,0.0707378,0.0323958,0.0587381,1
0.0481344,0.0492771,-0.16644,0.0595692,0.0600328,0.061338,0.0599296,0.0607447,0.0552117,0.0609422,0.0572726,0.0162296,0.0668441,0.0569674,0.0617188,0.246612,0.0620065,-0.0904892,0.0594913,-0.00267968,0.0712289,0.0604592,0.0701036,0.0646525,0.0602441,0.0641219,0.0784445,0.0606218,0.0595299,0.0679704,0.0551225,0.0640029,0.0480631,0.20082,0.0610261,0.0616313,0.0573209,0.0378981,0.0578345,0.0599378,0.142769,0.222953,0.0644634,0.0348424,0.0599418,0.0597131,0.0688966,0.048371,0.0468333,0.0597653,1
0.0557497,0.054532,0.550271,0.0606855,0.0599376,0.0574054,0.0550967,0.0609135,0.0519935,0.0603786,0.0545896,-1.20339,0.0613937,0.057519,0.0516201,-0.521854,0.0561142,0.0250093,0.058566,-0.00268264,0.0709149,0.0594199,-0.201802,0.0431974,0.0601879,0.0635374,0.554356,0.0605275,0.0597938,0.0556933,0.0835018,0.0569337,0.0637562,0.878671,0.059944,0.0590336,0.049572,0.0737236,0.0604433,0.0599636,0.0954968,0.516914,0.0616205,0.0337544,0.0599418,0.061047,0.063929,0.0801056,0.0606328,0.059514,1
0.0616369,0.0645824,-0.0841793,0.0594678,0.0599376,0.0598453,0.0532353,0.061118,0.0578434,0.0610667,0.0601664,0.239492,0.0680872,0.0579592,0.0573502,-0.352509,0.0581779,-0.162787,0.0592356,-0.00269006,0.0639816,0.0599345,-0.364872,0.0798672,0.0602731,0.0554578,-0.0715433,0.0561165,0.0612364,0.053066,0.0296851,0.0591727,0.0495399,0.625661,0.0608666,0.0597003,0.076295,0.0489696,0.0663184,0.0595946,-0.217566,0.0493495,0.0632127,0.0547649,0.0599418,0.0591095,0.0662363,0.0426688,0.0615312,0.0594377,1
0.0730915,0.0616697,0.678631,0.060483,0.0599376,0.0574054,0.0548292,0.0599144,0.0563562,0.0592381,0.0582652,-1.20531,0.0624647,0.0570648,0.0530836,-0.602295,0.0559581,-0.233979,0.0586592,-0.00267917,0.0711357,0.0601362,-0.0854635,0.0428235,0.0601314,0.070339,0.900318,0.0651154,0.0602491,0.0691731,0.0909178,0.0620719,0.0608821,0.145781,0.0600739,0.0597762,0.0496537,0.080845,0.0613814,0.0606015,0.484599,0.0659011,0.0581049,0.0214211,0.0599418,0.0613594,0.0644651,0.114583,0.0467081,0.0597422,1
0.0890779,0.0558404,-0.0234632,0.0595106,0.0599376,0.0598487,0.0520064,0.0580451,0.0641328,0.0590311,0.0649248,0.5329,0.0689312,0.068032,0.0454626,-0.585833,0.0565025,-0.262565,0.0597,-0.00267804,0.0100139,0.0601513,-0.262359,0.034987,0.0602411,0.0306633,-0.759996,0.0601947,0.0590182,0.0617116,0.0858586,0.0630416,0.052608,-1.76243,0.0594142,0.0602188,0.0595601,0.0653526,0.0636115,0.0608055,0.29681,0.135013,0.0563674,0.148065,0.0606828,0.061119,0.0496314,0.0773075,0.075433,0.0612686,1
0.0547194,0.0721602,-0.015331,0.0613813,0.0599933,0.0598977,0.0534284,0.0611241,0.0600002,0.0604697,0.0584243,-0.396858,0.0669881,0.0558011,0.0599111,-0.595689,0.0572585,0.538065,0.0605689,-0.0027039,0.0770527,0.0613424,-0.627042,0.0902858,0.0579315,0.103747,-0.141884,0.0605637,0.0618807,0.0557558,0.0228779,0.0517583,0.0536392,0.352594,0.0600729,0.0587396,0.0608397,0.0513543,0.0674971,0.0590056,-0.224003,-0.21012,0.0409696,0.0586947,0.0599418,0.0579666,0.0694199,0.0442235,0.040033,0.0604741,1
0.0589757,0.0637315,0.123917,0.0606204,0.0600141,0.0603857,0.0603237,0.0599897,0.0604804,0.0596481,0.0587824,-0.0933272,0.0550883,0.0672123,0.0599181,-0.34508,0.0570797,0.639982,0.0603148,-0.00268915,0.0377178,0.0595253,-0.307825,0.0531044,0.0584504,0.0710792,0.77054,0.0611255,0.0594711,0.0539906,0.0366441,0.0600877,0.0680633,0.0258175,0.0601059,0.0607274,0.0564472,0.0664521,0.0535988,0.0597652,0.33183,-0.541795,0.0471799,0.0294624,0.0599418,0.0606603,0.0559916,0.0566083,0.062973,0.0600478,1
0.0536772,0.0614912,-0.203974,0.0605842,0.0599746,0.0604618,0.0599955,0.0608596,0.0553783,0.0602939,0.058458,-0.14386,0.0686763,0.0553064,0.0618654,-0.274128,0.0587192,-0.256951,0.0595388,-0.00269056,0.086868,0.0613838,-0.462974,0.0925908,0.0601989,0.0798458,-0.198015,0.0592553,0.061189,0.0589511,0.0333427,0.0554748,0.046464,0.318728,0.0595681,0.0597441,0.0484117,0.0364078,0.0680756,0.0595815,0.101669,0.25006,0.0451259,0.00339425,0.0599418,0.0583054,0.0631152,0.0372367,0.0575563,0.0599366,1
0.10953,0.0700568,-0.218067,0.0616309,0.0600114,0.0588781,0.0546638,0.0576368,0.0649297,0.0604126,0.06241,0.656453,0.0582678,0.0553301,0.0468715,-0.734879,0.0549245,0.0175213,0.0607758,-0.00269369,0.0657544,0.0595476,-0.528376,0.110233,0.0604898,0.0671137,-0.138674,0.066997,0.0609854,0.0662132,0.11154,0.0570359,0.0671198,-0.645935,0.0592458,0.059903,0.0473581,0.0712071,0.0645952,0.0596324,0.835755,0.63173,0.0478479,0.0092276,0.0599418,0.0584891,0.0710069,0.13621,0.136296,0.060192,1
0.0934175,0.081016,-0.593447,0.0592589,0.0604948,0.0633359,0.0665667,0.058585,0.070201,0.0608544,0.0748968,0.580364,0.0561141,0.0648835,0.0557061,-0.747369,0.0556228,-0.283089,0.0616375,-0.00266699,0.0569176,0.0586837,-0.47273,0.0993988,0.0594161,0.05735,0.047596,0.0549884,0.0625811,0.070046,0.0216298,0.0640198,0.0515669,-0.13699,0.0603758,0.058596,0.0607934,0.0457314,0.0656796,0.0596623,-0.106531,0.6025,0.0462031,0.0785306,0.0599418,0.0585291,0.0663125,0.0928247,0.18406,0.0595531,1
0.0985854,0.093111,-0.502327,0.0612443,0.0599376,0.0597963,0.0581488,0.0557537,0.0685965,0.0594135,0.0612484,0.9423,0.0478118,0.0610693,0.0498768,-0.749388,0.0533846,-0.0495439,0.0603995,-0.00271376,0.225111,0.0601557,-0.744445,0.0556956,0.0595167,0.0128955,-0.262436,0.0761436,0.0651351,0.12622,0.206734,0.0434663,0.0493604,1.00845,0.059023,0.0589977,0.0342399,0.0568002,0.0757459,0.0588617,-0.166625,-2.57623,0.288653,0.0649046,0.0634864,0.0594135,-0.0378352,0.0593126,-0.0198035,0.0582216,1
0.0307781,0.0556725,-0.351985,0.059452,0.0600371,0.0602965,0.0638902,0.060406,0.060588,0.0610406,0.0616364,1.18971,0.0628366,0.058485,0.0556837,-0.178985,0.060117,-0.207996,0.0607506,-0.00268628,0.0630086,0.0597773,-0.273616,0.105116,0.0609406,0.0652234,-0.965732,0.0582707,0.05981,0.0521788,0.0265181,0.0668852,0.0452047,-0.526762,0.0608183,0.062137,0.0728286,0.0315698,0.054119,0.0595627,-0.300931,-0.218208,0.0688941,0.0389079,0.0599418,0.0584773,0.0656667,0.0330499,0.0311889,0.0606594,1
0.0544987,0.0624258,0.106698,0.060757,0.0599376,0.0593303,0.0491278,0.0603046,0.0531915,0.0594722,0.0536748,-0.00965497,0.0671378,0.0571688,0.0558885,-0.437539,0.0565125,-0.0995955,0.0589128,-0.00269685,0.0693446,0.0603271,-0.255095,0.0528282,0.0605822,0.0702393,0.236199,0.0643151,0.0608329,0.0631392,0.0932308,0.0600966,0.0468787,0.661268,0.0603886,0.059104,0.0467886,0.0534369,0.0629059,0.060079,0.207114,0.355502,0.0615338,0.0382756,0.0599418,0.0603696,0.0710615,0.0709882,0.0543789,0.0598808,1
0.0582562,0.0486553,0.191398,0.0596279,0.060423,0.0599793,0.0565759,0.0600037,0.0656291,0.0592626,0.0798934,-0.0310553,0.0666896,0.0678503,0.0589714,0.363105,0.0614607,-0.0925578,0.0596623,-0.00268056,-0.0477153,0.0597261,0.691014,0.0460703,0.0605876,0.046503,0.868807,0.0597343,0.0592935,0.0611929,0.036904,0.0642713,0.0519013,-0.647209,0.0599746,0.0600831,0.055752,0.0550067,0.0604913,0.0605423,0.786576,-0.343807,0.0436969,0.14457,0.0601529,0.0608838,0.0318316,0.0717143,0.0425228,0.0603129,1
0.0666088,0.0618583,-0.00764775,0.0600226,0.0601078,0.0597327,0.054511,0.0606736,0.0575509,0.0594199,0.0591752,-0.180485,0.0639902,0.0595567,0.0571319,-0.416414,0.0576119,-0.148293,0.0591507,-0.00268819,0.0705973,0.0600417,-0.238829,0.0448663,0.0596742,0.0536821,0.716326,0.0596327,0.0596265,0.0644047,0.0486881,0.0607277,0.0481738,0.463827,0.0606281,0.0598679,0.0556733,0.0576145,0.06337,0.0601462,0.18706,0.414404,0.0527889,0.0929034,0.0599418,0.06029,0.0619633,0.0479858,0.0559251,0.0600575,1
0.056527,0.0733791,0.154961,0.0615818,0.0599958,0.0574054,0.0664192,0.061006,0.0602028,0.0595454,0.0572041,-0.667532,0.0523829,0.05553,0.0611965,-0.549257,0.056798,0.875635,0.0607352,-0.00270192,0.0756069,0.0605262,-0.612336,0.059396,0.0586156,0.090467,0.165146,0.0603461,0.0612847,0.0467868,0.0555002,0.0509311,0.0624476,0.423277,0.0595756,0.0595669,0.0510554,0.063497,0.0571709,0.0590966,-0.0694451,-0.434822,0.0556236,0.0497478,0.0599418,0.0588698,0.0682055,0.0448686,0.0374008,0.0596986,1
0.0538164,0.0572888,-0.0517525,0.0595869,0.0600614,0.0593596,0.0655616,0.0609002,0.0581831,0.060337,0.0597341,-0.231629,0.0663596,0.0591888,0.0611805,-0.0424328,0.059155,-0.0939393,0.059727,-0.0026815,0.0591001,0.0595165,-0.119588,0.0508583,0.0603103,0.0607806,0.943475,0.0575962,0.0603629,0.0612815,0.0233981,0.0578164,0.0555134,0.450548,0.0600679,0.0592629,0.0642717,0.0508749,0.0634014,0.0597921,0.105749,0.240101,0.0468498,0.0260191,0.0599418,0.0597891,0.0583595,0.0567203,0.0923523,0.0594929,1
0.0942118,0.0802536,-0.38493,0.0608446,0.0599376,0.0603031,0.0550793,0.0578359,0.064536,0.0605584,0.0584503,0.559872,0.0632336,0.0681619,0.044145,-0.806812,0.0546248,-0.165899,0.0594742,-0.00268315,-0.0304092,0.060883,-0.126957,0.0251334,0.0595148,-0.178133,-0.906595,0.0555779,0.0590285,0.0494378,0.10371,0.0543822,0.0705124,-0.29903,0.0598854,0.0606993,0.0741488,0.0720655,0.0575572,0.0617066,-0.139883,-0.258891,0.0698166,0.582008,0.0626339,0.0621898,0.0246107,0.126009,0.0633062,0.0590288,1
0.0628134,0.0455308,-0.13473,0.0611155,0.0599826,0.0599915,0.0552923,0.0599918,0.0551712,0.0596085,0.0533745,-0.00698086,0.0679355,0.0566591,0.0575978,0.141025,0.0578872,-0.00722301,0.059147,-0.00269126,0.0742643,0.0606345,-0.0235323,0.0429369,0.0607619,0.0707845,1.23588,0.0647514,0.06053,0.0649503,0.11929,0.0588901,0.0629695,0.244241,0.0592594,0.0591418,0.0422084,0.0664087,0.0615308,0.0605449,0.876894,-0.371189,0.0465112,0.001634,0.0599418,0.0614576,0.0717047,0.148876,0.0581531,0.0598803,1
0.102105,0.0602783,0.145553,0.0598147,0.0600051,0.0602722,0.0543333,0.0595973,0.0651271,0.0611592,0.0619245,-0.327018,0.0649675,0.0674079,0.0489965,-0.377992,0.0573764,-0.0544238,0.0598311,-0.00268385,0.0206001,0.0596628,-0.277527,0.0460818,0.0605508,-0.0449724,0.371851,0.0583663,0.0593984,0.0420266,0.0751984,0.0584987,0.0565912,0.377832,0.0618302,0.0614035,0.0629052,0.0603545,0.0565611,0.0602277,-0.157486,-0.287389,0.082621,0.281334,0.0610563,0.0602468,0.0414197,0.0386954,0.0225999,0.059711,1
0.0747244,0.0544112,-0.227606,0.0601228,0.0604019,0.0592083,0.0639388,0.0607675,0.0630746,0.0597585,0.05728,-0.843927,0.0660331,0.0562364,0.076776,0.198942,0.0587957,0.762483,0.0644933,-0.00270039,0.0593109,0.0603211,-0.437256,0.0825337,0.0610017,0.0891266,1.16647,0.0660309,0.0605406,0.0704366,0.0608343,0.0588651,0.0566492,0.479511,0.0593509,0.0607335,0.0383822,0.0561631,0.0574871,0.0591318,-0.362746,0.132179,0.0393582,-0.00198443,0.0599418,0.0583779,0.0789646,0.0659448,0.125245,0.0616576,1
0.0569807,0.0427378,-0.167682,0.0609485,0.060035,0.0596555,0.0561516,0.0604966,0.0531554,0.0594121,0.0503569,-1.0733,0.0692219,0.0674413,0.0589906,0.0528988,0.0580848,0.174402,0.058924,-0.00267797,0.0640142,0.0608073,-0.137903,0.0412791,0.0604472,0.0737446,0.811417,0.0627419,0.0595185,0.0710723,0.074486,0.0591777,0.0594494,0.492964,0.0590775,0.0593338,0.0508576,0.0673985,0.0615812,0.0602885,0.532322,-0.392567,0.040906,0.00462093,0.0599418,0.0624144,0.0630794,0.116388,0.0533767,0.0602508,1
0.10621,0.0593308,0.124126,0.0599182,0.0600146,0.0610099,0.0512918,0.0599428,0.0651672,0.0599721,0.0618877,-0.745625,0.0583306,0.066362,0.059248,-0.148893,0.0578942,-0.0869382,0.0592305,-0.00268565,0.00865864,0.0608662,0.236144,0.0386116,0.0603566,-0.046984,0.501955,0.0569506,0.060513,0.0389097,0.0599752,0.0567883,0.0662334,0.762282,0.0593441,0.0590657,0.076065,0.0717127,0.0553835,0.0604618,-0.364415,-0.245478,0.0988088,0.261592,0.0616752,0.0610671,0.0480124,0.02854,0.0362451,0.0606218,1
0.0385973,0.0560454,-0.160301,0.0600468,0.0600397,0.0605373,0.0597759,0.0607133,0.0608992,0.0602663,0.059088,0.784021,0.0686125,0.0582477,0.0534207,-0.224731,0.0594014,-0.0304133,0.0609207,-0.00268841,0.0694951,0.0592928,-0.442964,0.0635021,0.060853,0.0689951,-0.850825,0.0568745,0.0601698,0.0521475,0.0239141,0.0542343,0.0551112,-0.190004,0.0605056,0.0602953,0.0673889,0.0582725,0.0573423,0.059349,-0.00490147,-0.207028,0.0545996,0.0832041,0.0599418,0.0591114,0.058019,0.0305162,0.0320936,0.0595324,1
0.0893144,0.0723083,0.0882603,0.063579,0.0599878,0.0574054,0.053919,0.0592817,0.0617167,0.0594323,0.0503542,-0.329633,0.0468793,0.0556586,0.0514882,-0.719905,0.0545273,0.0863073,0.0614326,-0.00269493,0.0925878,0.062163,-0.682292,0.0309863,0.0605898,0.0978739,-0.136472,0.063808,0.0612561,0.0556178,0.141687,0.0464806,0.0500971,-0.153385,0.0596069,0.058323,0.0474071,0.0608527,0.0658344,0.0591937,-0.00521935,-0.34937,0.042737,0.0199154,0.0599418,0.061234,0.0823205,0.116696,0.11756,0.0599589,1
0.0347949,0.054964,0.0113512,0.0599289,0.0599376,0.0602189,0.0616571,0.0605865,0.0551792,0.0606371,0.0600744,0.842188,0.0637668,0.056395,0.0596499,0.0456641,0.0607779,-0.0828931,0.0602434,-0.00268435,0.0741713,0.0600377,-0.301832,0.0897119,0.0604452,0.0736371,-0.0396268,0.0566493,0.0614547,0.0565409,0.0326587,0.0595408,0.0508395,-0.46451,0.0602254,0.0604984,0.0636206,0.0436148,0.0639147,0.059729,0.288664,-0.131227,0.0512198,0.0234408,0.0599418,0.0584767,0.0672506,0.0420397,0.0334128,0.0596764,1
